Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CN,ZA,,,1,skulls,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DE,ZA,,,1,trophies,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DK,ZA,,,1,skins,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DK,ZA,,,3,trophies,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,ES,ZA,,,1,skulls,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,FR,ZA,,,1,skulls,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,GB,ZA,,,4,trophies,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,1,,skins,Number of specimens,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,,1,skins,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,1,,skulls,Number of specimens,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,,5,skulls,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,2,,trophies,Number of specimens,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,,13,trophies,,P,W
2020,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,ZA,,,3,leather products (small),,P,W
2020,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,ZA,,,2,skulls,,P,W
2020,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,ZA,,,1,skulls,,P,W
2020,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,ZA,,,1,trophies,,P,W
2020,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,ZA,,,1,trophies,,P,W
2020,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SE,ZA,,1,,skins,,P,W
2020,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,1,,trophies,Number of specimens,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,,,6,skin pieces,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,4,ivory carvings,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,52,piano keys,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,6,skin pieces,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,,,43,ivory carvings,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,,,3,tusks,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,trophies,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,2,tusks,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IE,ZA,,,7,ivory carvings,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MU,ZA,,11,,ivory carvings,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MU,ZA,,2,,tusks,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,ZA,,,14,jewellery - ivory ,,P,U
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,ZA,,,1,ivory carvings,,P,U
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,ZA,,,6,tusks,,P,U
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UA,ZA,,,1,trophies,,P,W
2020,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,1,tusks,,P,W
2020,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,AU,ZA,,,8,feet,,P,W
2020,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,AU,ZA,,,10,skins,,P,W
2020,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,FR,ZA,,,1,trophies,,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AT,ZA,,2,,skins,,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AU,ZA,,,1,skins,,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AU,ZA,,2,,skulls,Number of specimens,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AU,ZA,,,1,trophies,,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DK,ZA,,,1,trophies,,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,GB,ZA,,,4,trophies,,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,HR,ZA,,,1,trophies,,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,HU,ZA,,,2,skins,,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,KW,ZA,,,1,trophies,,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,1,,skins,Number of specimens,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,,1,skins,,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,1,,skulls,Number of specimens,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,2,,trophies,Number of specimens,P,W
2020,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,,2,trophies,,P,W
2020,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,AU,ZA,,,8,skins,,P,W
2020,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,AU,ZA,,,2,skulls,,P,W
2020,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,HR,ZA,,,1,trophies,,P,W
2020,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,SE,ZA,,,1,trophies,,P,W
2020,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,US,ZA,,,1,trophies,,P,W
2020,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,AU,ZA,,1,,trophies,Number of specimens,P,W
2020,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,AU,ZA,,,4,trophies,,P,W
2020,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,NL,ZA,,,1,trophies,,P,W
2020,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZA,,,2,skins,,P,W
2020,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZA,,1,,trophies,Number of specimens,P,W
2020,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,AZ,ZA,BW,,1,trophies,,P,W
2020,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IR,ZA,BW,,2,rug,,P,W
2020,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,SA,ZA,,,2,trophies,,P,W
2020,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,ZA,NA,,2,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,AT,ZA,,,1,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,AU,ZA,,,1,skins,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BE,ZA,,,1,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,BR,ZA,,,1,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CA,ZA,,,4,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CN,ZA,,,1,skulls,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,CZ,ZA,,1,,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,DE,ZA,,,1,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,1,bone carvings,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,1,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,1,,leather products (small),,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ES,ZA,,,1,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,2,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,1,leather products (small),,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,2,skins,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,1,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,1,skulls,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,GB,ZA,,,1,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,ID,ZA,,,2,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,,5,leather products (small),,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,MX,ZA,,,5,tails,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,ZA,,,2,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NO,ZA,,,1,derivatives,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NZ,ZA,,1,,bodies,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NZ,ZA,,,1,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PL,ZA,,,3,leather products (small),,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,PL,ZA,,,1,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,RU,ZA,,,1,skins,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SA,ZA,,,1,trophies,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,TH,ZA,,,1,skins,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,16,,bone carvings,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,1,bone carvings,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,15,,bones,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,7,bones,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,1,,bone pieces,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,4,,leather products (large),Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,19,leather products (small),,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,1,,rug,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,3,,skins,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,9,skins,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,17,,skin pieces,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,2,,skulls,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,1,skulls,,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,1,,tails,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,4,,trophies,Number of specimens,P,W
2020,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,14,trophies,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AU,ZA,,,1,skins,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AU,ZA,,,2,skulls,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AU,ZA,,,1,trophies,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BE,ZA,,,1,ivory carvings,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,ZA,,,2,skulls,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IE,ZA,,,1,tusks,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,RU,ZA,ZM,,6,leather products (large),,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,SE,ZA,,2,1,trophies,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,ZM,1,,tusks,Number of specimens,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,,2,skins,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,,1,tails,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,,4,trophies,,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,13,,tusks,Number of specimens,P,W
2020,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,,12,tusks,,P,W
2020,II,Carcharodon carcharias,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,AT,ZA,,,1,bones,,P,W
2020,II,Isurus oxyrinchus,Elasmobranchii,Lamniformes,Lamnidae,Isurus,GB,ZA,,,1,bones,,P,W
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,44,,cosmetics,,P,W
2020,II,Conepatus humboldtii,Mammalia,Carnivora,Mephitidae,Conepatus,AU,ZA,XX,,2,skins,,P,W
2020,II,Nautilidae spp.,Cephalopoda,Nautilida,Nautilidae,,GB,ZA,,,1,shells,,P,U
2020,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,MU,ZA,XX,1,,skin pieces,,P,W
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,BE,ZA,,,1,scales,,P,W
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,DE,ZA,,,1,shells,,P,W
2020,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,US,ZA,,,2,shells,,P,W
2020,II,Tridacna gigas,Bivalvia,Veneroida,Tridacnidae,Tridacna,AT,ZA,XX,,1,shells,,P,W
2020,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,ZA,,,1,trophies,,P,W
2020,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,ZA,XX,,2,trophies,,P,W
2020,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,AU,ZA,,,2,trophies,,P,W
2020,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,US,ZA,,,2,trophies,,P,W
2020,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,AT,ZA,,1,,trophies,,P,W
2020,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,AU,ZA,,,2,skulls,,P,W
2020,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,AU,ZA,,,2,trophies,,P,W
2020,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,ES,ZA,,,1,skulls,,P,W
2020,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,ES,ZA,,1,,trophies,,P,W
2020,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,US,ZA,,1,,trophies,Number of specimens,P,W
2020,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,US,ZA,,,2,trophies,,P,W
2020,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,AT,ZA,,4,3,trophies,,P,W
2020,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,AU,ZA,,,4,skins,,P,W
2020,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,US,ZA,,1,,trophies,Number of specimens,P,W
2020,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,US,ZA,,,5,trophies,,P,W
2021,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,BE,ZA,,,1,bones,,P,W
2021,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,,1,,skin pieces,Number of specimens,P,W
2021,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,ZA,XX,1,,live,Number of specimens,P,U
2021,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,ZA,,1,,live,Number of specimens,P,U
2021,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,ZA,,,1,live,,P,U
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,ZA,,,52,piano keys,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BS,ZA,,,52,piano keys,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,ZA,,,52,piano keys,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,ZA,,,104,piano keys,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,,,312,piano keys,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,,,1,tusks,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IE,ZA,,,135,piano keys,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,ZA,,,52,ivory carvings,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,ZA,,,50,piano keys,,P,W
2021,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZA,,,50,piano keys,,P,W
2021,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,,10.69,,ivory carvings,kg,P,W
2021,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,,3,,tusks,Number of specimens,P,W
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,BW,1,,bodies,Number of specimens,P,W
2021,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,BW,,1,trophies,,P,W
2021,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,NZ,ZA,,,1,bones,,P,U
2021,I,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,GB,ZA,,,1,live,,P,U
2021,II,Gyps coprotheres,Aves,Falconiformes,Accipitridae,Gyps,AT,ZA,,,1,skulls,,P,W
2021,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,,1,trophies,,P,W
2021,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,ES,ZA,,,1,trophies,,P,W
2021,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,GB,ZA,,,1,trophies,,P,W
2021,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,,2,trophies,,P,W
2021,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,2,trophies,,P,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AT,ZA,,,1,trophies,,P,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,3,skins,,P,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,1,skulls,,P,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,1,trophies,,P,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,2,skulls,,P,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,1,trophies,,P,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,ZA,,,4,trophies,,P,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IE,ZA,,,1,skulls,,P,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,2,,trophies,,P,W
2021,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,3,trophies,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZA,,,1,skulls,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,4,skins,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,1,skulls,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,1,trophies,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,BR,ZA,,,1,trophies,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DE,ZA,,2,,bodies,Number of specimens,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DE,ZA,,1,,trophies,Number of specimens,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DE,ZA,,,2,trophies,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DK,ZA,,,1,skulls,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DK,ZA,,6,5,trophies,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,ES,ZA,,1,,trophies,Number of specimens,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,ES,ZA,,,3,trophies,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,FR,ZA,,,1,skulls,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,GB,ZA,,,7,trophies,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,IE,ZA,,,2,skulls,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,SE,ZA,,,1,skulls,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,SK,ZA,,,1,trophies,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,,3,skulls,,P,W
2021,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,,28,trophies,,P,W
2021,II,Bradypodion pumilum,Reptilia,Sauria,Chamaeleonidae,Bradypodion,IE,ZA,,,10,skeletons,,P,W
2021,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AR,ZA,,,1,trophies,,P,W
2021,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,ZA,,,1,leather products (small),,P,W
2021,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,ZA,,,1,skulls,,P,W
2021,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,ZA,,1,,skulls,Number of specimens,P,W
2021,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,,2,skins,,P,W
2021,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,,2,skin pieces,,P,W
2021,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,,1,skulls,,P,W
2021,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,,1,trophies,,P,W
2021,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZA,,6,,skin pieces,,P,W
2021,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,,,104,piano keys,,P,W
2021,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,,1,,leather products (large),Number of specimens,P,W
2021,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,,1,derivatives,,P,W
2021,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,,1,tusks,,P,W
2021,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,2,ivory pieces,,P,W
2021,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,52,piano keys,,P,W
2021,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MU,ZA,,,52,piano keys,,P,W
2021,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,ZA,,,52,piano keys,,P,U
