Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZA,BW,,1,trophies,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZA,TZ,,2,ears,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZA,TZ,,1,trophies,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZA,TZ,,2,tusks,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,2,,bones,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,6,,ears,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,8,,feet,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,32,,garments,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,20,,garments,,P,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,2,,skulls,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,2,,tails,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,22,,trophies,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZA,BW,4,,tusks,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZA,MZ,,1,trophies,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZA,,3,,specimens,,E,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,CM,52,,piano keys,,P,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MZ,ZA,,54,,live,,N,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PA,ZA,TZ,6,,leather products (small),,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PA,ZA,TZ,1,,trophies,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SV,ZA,MZ,,2,trophies,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SV,ZA,MZ,,1,tusks,,H,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,9,,derivatives,,P,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,3,,trophies,,H,W
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,ZA,,1,1,trophies,,H,W
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,ZA,,1,,bodies,,E,W
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,ZA,,6,,specimens,,E,W
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,ZA,,,4,trophies,,E,W
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,MW,ZA,,14,8,live,,N,W
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RU,ZA,NA,,1,skulls,,H,W
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,RW,ZA,,3,,bodies,,P,W
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,UA,ZA,NA,,1,skulls,,H,W
2017,I,Felis nigripes,Mammalia,Carnivora,Felidae,Felis,US,ZA,,,10,specimens,,S,W
2017,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,ZA,MZ,,1,trophies,,H,W
2017,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,US,ZA,XX,,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AR,ZA,TZ,,2,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,ZA,,1,,garments,,P,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BR,ZA,ZW,2,2,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,TZ,1,,bodies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,,1,,bodies,,E,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,,1,,bodies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,,2,,skins,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,,4,,specimens,,E,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,,1,,specimens,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,,,4,trophies,,E,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CN,ZA,,,3,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CO,ZA,TZ,,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,ZW,,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,ZA,ZM,1,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DK,ZA,,2,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FR,ZA,MZ,,2,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FR,ZA,MZ,2,,trophies,,P,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,ZM,,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,ZA,TZ,2,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,ZA,,1,,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MZ,ZA,,6,,live,,N,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,NA,ZA,,2,,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,PA,ZA,TZ,1,2,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,PK,ZA,ZW,1,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,PL,ZA,MZ,,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,QA,ZA,ZW,1,,skins,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,QA,ZA,ZW,,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,QA,ZA,,1,,skins,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,RU,ZA,MZ,,2,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,RU,ZA,ZW,,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,RU,ZA,,,3,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SA,ZA,TZ,1,,skins,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SA,ZA,TZ,,2,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SE,ZA,MZ,1,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,TZ,ZA,TZ,,2,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,UA,ZA,NA,,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,MZ,5,10,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,NA,2,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,TZ,1,1,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,ZW,,1,skulls,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,ZW,5,6,trophies,,H,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,,5,7,trophies,,H,W
2017,I,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,DE,ZA,XX,,1,live,,P,W
2017,I,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,GB,ZA,XX,1,,live,,P,U
2017,I,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,KW,ZA,XX,150,,live,,T,W
2017,I,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NA,ZA,XX,1,,live,,P,W
2017,I,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US,ZA,XX,1,,trophies,,H,W
2017,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,AE,ZA,,5,,live,,Z,W
2017,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,BW,ZA,,52,,live,,N,W
2017,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,DK,ZA,,2,,horns,,H,W
2017,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,NA,ZA,,33,,live,,N,W
2017,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,US,ZA,,2,,trophies,,H,W
2017,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,DE,ZA,,1,,trophies,,H,W
2017,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,IT,ZA,,1,1,trophies,,H,W
2017,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,MY,ZA,,,1,trophies,,H,W
2017,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,RU,ZA,,,2,trophies,,H,W
2017,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,RW,ZA,,,20,live,,N,W
2017,I,Encephalartos lehmannii,,Cycadales,Zamiaceae,Encephalartos,TH,ZA,,,25,live,,T,W
2017,II,Accipiter melanoleucus,Aves,Falconiformes,Accipitridae,Accipiter,NZ,ZA,,2,,bodies,,T,W
2017,II,Accipiter melanoleucus,Aves,Falconiformes,Accipitridae,Accipiter,NZ,ZA,,,2,trophies,,T,W
2017,II,Accipiter minullus,Aves,Falconiformes,Accipitridae,Accipiter,NZ,ZA,,2,,bodies,,T,W
2017,II,Accipiter minullus,Aves,Falconiformes,Accipitridae,Accipiter,NZ,ZA,,,2,trophies,,T,W
2017,II,Aquila verreauxii,Aves,Falconiformes,Accipitridae,Aquila,NZ,ZA,,1,,bodies,,T,W
2017,II,Aquila verreauxii,Aves,Falconiformes,Accipitridae,Aquila,NZ,ZA,,,1,trophies,,T,W
2017,II,Buteo rufofuscus,Aves,Falconiformes,Accipitridae,Buteo,CA,ZA,,,1,skulls,,T,W
2017,II,Buteo rufofuscus,Aves,Falconiformes,Accipitridae,Buteo,CA,ZA,,,1,trophies,,P,W
2017,II,Buteo rufofuscus,Aves,Falconiformes,Accipitridae,Buteo,NZ,ZA,,1,,bodies,,T,W
2017,II,Buteo rufofuscus,Aves,Falconiformes,Accipitridae,Buteo,NZ,ZA,,,1,trophies,,T,W
2017,II,Elanus axillaris,Aves,Falconiformes,Accipitridae,Elanus,CD,ZA,AU,,1,skulls,,E,W
2017,II,Hieraaetus spilogaster,Aves,Falconiformes,Accipitridae,Hieraaetus,CD,ZA,,,1,trophies,,E,W
2017,II,Hieraaetus wahlbergi,Aves,Falconiformes,Accipitridae,Hieraaetus,NZ,ZA,,1,,bodies,,T,W
2017,II,Hieraaetus wahlbergi,Aves,Falconiformes,Accipitridae,Hieraaetus,NZ,ZA,,,1,trophies,,T,W
2017,II,Lophaetus occipitalis,Aves,Falconiformes,Accipitridae,Lophaetus,NZ,ZA,,3,,bodies,,T,W
2017,II,Lophaetus occipitalis,Aves,Falconiformes,Accipitridae,Lophaetus,NZ,ZA,,,3,trophies,,T,W
2017,II,Lophaetus occipitalis,Aves,Falconiformes,Accipitridae,Lophaetus,US,ZA,,,1,trophies,,T,W
2017,II,Milvus migrans,Aves,Falconiformes,Accipitridae,Milvus,NZ,ZA,,2,,bodies,,T,W
2017,II,Milvus migrans,Aves,Falconiformes,Accipitridae,Milvus,NZ,ZA,,,2,trophies,,T,W
2017,II,Milvus migrans,Aves,Falconiformes,Accipitridae,Milvus,US,ZA,,,1,trophies,,P,W
2017,II,Necrosyrtes monachus,Aves,Falconiformes,Accipitridae,Necrosyrtes,CN,ZA,,,1,trophies,,E,W
2017,II,Polyboroides typus,Aves,Falconiformes,Accipitridae,Polyboroides,US,ZA,,,1,trophies,,T,W
2017,II,Stephanoaetus coronatus,Aves,Falconiformes,Accipitridae,Stephanoaetus,NZ,ZA,,1,,bodies,,T,W
2017,II,Stephanoaetus coronatus,Aves,Falconiformes,Accipitridae,Stephanoaetus,NZ,ZA,,,1,trophies,,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AO,ZA,US,,27,leather products (small),,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AT,ZA,US,1,,leather products (small),,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,ZA,US,,1,leather products (small),,P,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,ZA,US,238,242,leather products (small),,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,ZA,US,1,,leather products (small),,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MU,ZA,US,,12,leather products (small),,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MW,ZA,US,,2,specimens,,M,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NA,ZA,US,,2,leather products (small),,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NA,ZA,US,,1,specimens,,M,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,SZ,ZA,US,,4,leather products (small),,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,SZ,ZA,US,,16,specimens,,M,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,ZA,US,1,,leather products (large),,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,ZA,US,2,4,leather products (small),,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZM,ZA,US,,2,leather products (small),,T,W
2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZW,ZA,US,,2,specimens,,M,W
2017,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,FR,ZA,BO,,12,leather products (small),,T,W
2017,II,Sarkidiornis melanotos,Aves,Anseriformes,Anatidae,Sarkidiornis,US,ZA,,3,2,trophies,,H,W
2017,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,AT,ZA,US,5,,trophies,,H,W
2017,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,AU,ZA,XX,,1,trophies,,H,W
2017,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,CH,ZA,XX,,1,trophies,,H,W
2017,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,GB,ZA,,,2,trophies,,T,U
2017,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,HU,ZA,XX,,1,trophies,,H,W
2017,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,RS,ZA,XX,,2,trophies,,H,W
2017,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,US,ZA,XX,,5,trophies,,H,W
2017,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,US,ZA,,5,,trophies,,H,W
2017,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,DE,ZA,CM,1,1,trophies,,H,W
2017,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,RU,ZA,,,1,trophies,,H,
2017,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,NA,ZA,CG,,1,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AU,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CN,ZA,,2,,bodies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CN,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CZ,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DE,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DK,ZA,,,5,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ES,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,FI,ZA,,1,,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,IT,ZA,,,3,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,MX,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,RU,ZA,,,2,trophies,,H,W
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,,29,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AT,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AU,ZA,,,1,trophies,,P,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,BG,ZA,,2,2,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CA,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CK,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CN,ZA,,2,,bodies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CN,ZA,,,2,trophies,,E,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CN,ZA,,,10,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CZ,ZA,,2,2,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DE,ZA,,1,,skins,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DE,ZA,,4,3,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DK,ZA,,1,,horns,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DK,ZA,,1,,skulls,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DK,ZA,,5,,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ES,ZA,,2,1,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,FR,ZA,,,2,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,GB,ZA,,,1,skins,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,GB,ZA,,,3,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,HU,ZA,,1,2,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,IT,ZA,,,1,skulls,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,LV,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,MX,ZA,,3,8,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,NA,ZA,,,1,skins,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,NA,ZA,,1,3,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,NO,ZA,,1,1,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,PL,ZA,,3,,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,RU,ZA,,,4,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,SE,ZA,,1,,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,SK,ZA,,,1,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,TH,ZA,,1,1,trophies,,T,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,UA,ZA,,,2,trophies,,H,W
2017,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,38,76,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AU,ZA,,2,,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BE,ZA,,1,,horns,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BE,ZA,,3,,skins,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BE,ZA,,2,,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,1,,trophies,,P,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DK,ZA,,1,,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,HU,ZA,,3,,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NA,ZA,,33,,live,,N,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NA,ZA,,10,,live,,P,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NA,ZA,,41,,live,,T,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NO,ZA,,1,,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,PL,ZA,,7,,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,PT,ZA,,1,,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,RU,ZA,NA,,2,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,BW,,1,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,ZM,,1,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,2,,horns,,P,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,139,,trophies,,H,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,1,,trophies,,P,W
2017,II,Philantomba maxwellii,Mammalia,Artiodactyla,Bovidae,Philantomba,ES,ZA,,,1,trophies,,H,W
2017,II,Philantomba maxwellii,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,,2,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AE,ZA,,,1,trophies,,T,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,MZ,,1,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,,1,,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,BE,ZA,,2,,trophies,,P,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CA,ZA,MZ,,1,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CA,ZA,,,1,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CH,ZA,,,1,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CZ,ZA,,,1,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DE,ZA,,1,2,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DK,ZA,,5,6,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,ES,ZA,,1,,horns,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,ES,ZA,,11,5,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,ES,ZA,,2,,trophies,,P,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,HU,ZA,,,1,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,MX,ZA,,,1,trophies,,H,W
2017,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,NA,ZA,CG,,1,trophies,,H,W
